"","Id","X","Y"
"85",20,22.0555044495333,13.9729041430414
"86",20,31.752904576219,37.3260616850486
"87",20,47.3038939075416,47.6472132633329
"88",20,42.1634518420552,46.6053906998855
"89",20,47.5762725720508,40.8644401639228
"90",20,45.4066474513485,44.6473398662839
"91",20,16.9454234575436,12.0023500245155
"92",20,34.3787661586908,31.774662793589
"93",20,18.2849936303951,39.5912199489662
"94",20,17.5939250729155,39.5501030519621
"95",20,35.9978060158273,29.9994657966224
"96",20,19.7352012391726,38.2804079106389
"97",20,29.5183131831328,36.2076881716709
"98",20,32.8418687304441,36.8504709041083
"99",20,48.9253874736507,43.921640976883
"100",20,21.1342941263946,39.8176126861971
"101",23,44.9473794116038,43.4177073166976
"102",23,43.5596788118389,45.1432751921358
"103",23,20.3383270290682,38.2606963025773
"104",23,20.5858730126857,39.8658588972629
"105",23,17.4272134372258,41.1342655263408
"106",23,17.6045044663555,40.0209342964781
"107",23,34.6069196498505,31.6088544137453
"108",23,19.2991727157443,11.7027129727186
"109",23,34.3084084303508,33.8485124646715
"110",23,36.7835554586208,32.8986804862723
"111",23,47.0534159254072,43.9413018984781
"112",23,44.3684601231774,50.6170457670518
"113",23,45.1347236836695,51.8500859548646
"114",23,44.1154063913923,44.3359519143601
"115",23,45.9990660232723,45.6149608262867
"116",23,39.3184989562212,32.7216646396193
"117",23,31.7425952334711,33.7749377435706
"118",23,24.5436874616567,39.0140590021732
"119",23,35.3078628799786,34.6721389619559
"120",23,39.0310244537348,34.8292845557425
"121",23,16.9577454413018,10.0874565395514
"122",23,42.5582006775991,50.3783902506024
"123",23,17.4808256801769,37.1695592110194
"124",23,17.7884725955922,36.061930725378
"125",23,20.7901098606125,43.5999274599423
"126",23,17.3989033129254,43.9420191004475
"127",23,17.992160523465,40.3544587634314
"128",23,18.8495329587376,43.3844631939793
"129",23,22.6097591464364,41.61907753929
"130",23,21.6957277434038,8.48520687435335
"131",23,35.6953585093661,34.2298804852829
"132",23,17.8040723355106,10.8405428588055
"133",23,45.2646422103204,46.7259296294397
"134",23,20.7123908560222,41.4341174636319
"135",23,24.0950280621108,37.0975224541037
"136",23,46.1556666377082,44.0577700550808
"137",23,49.6141282822534,42.5289310094416
"138",23,33.6992724515245,34.4292991558827
"139",23,17.4322236107424,9.19499299275819
"140",23,34.8195532120025,36.6538159391631
"141",23,34.9075985176646,33.9631491552417
"142",23,37.066904376807,35.348306594181
"143",23,20.026843172818,7.32302635535777
"144",23,18.399924805246,7.78347546495635
"145",23,48.3990926568457,46.7432712416167
"146",23,18.3858995036165,39.9204976529709
"147",23,44.6630563102444,48.6081939026545
"148",23,17.6683999136694,10.5729568393794
"149",23,18.8713150651971,39.4749558740312
"150",23,22.3012793580901,42.7609879347641
"151",23,24.1212498145133,10.0796309328914
"152",23,20.7392743362608,11.9345284569608
"153",23,34.9470625812159,35.1410098117499
"154",23,17.4997526334025,9.89231603392146
"155",23,15.9047959822752,15.4963182389452
"156",23,17.6589897118121,11.0540981023577
"157",23,46.1494564306277,47.3498193533073
"158",23,45.5538804012655,43.6130432435306
"159",23,24.2451330451334,8.39791572424205
"160",23,21.3594289072273,9.85312942358056
"161",23,47.2457546032144,45.7259623182623
"162",23,31.7880596133606,35.5579387313095
"163",23,21.5767424335596,8.89021409371578
"164",23,23.1771584147812,12.0014995506525
"165",23,33.8523092428241,34.0255997736568
"166",23,37.6765538445417,35.6540777079355
"167",23,18.9427312685807,8.35866180666062
"168",23,20.5090873205093,11.065268466244
"169",23,45.8232289917239,46.2039530430816
"170",23,18.1584463284067,41.5291158696954
"171",23,18.7911785721374,12.5598002496992
"172",23,19.7498212003502,12.1006142878087
"173",23,17.3355405899353,39.5771182985208
"174",23,20.6997482325396,43.8808359242283
"175",23,20.1178532771968,12.1026910204463
"176",23,21.4873574743812,6.25675362371561
"177",23,34.4314673272528,35.2217254510296
"178",23,22.6780376759484,9.2437525140599
"179",23,20.4145482012543,10.7345197023042
"180",23,46.9880075503173,47.3301328303469
"181",23,46.7367956018472,45.3463164758498
"182",23,21.3419894433234,40.6886520916507
"183",23,31.0729379370737,36.4765723126633
"184",23,21.5623196622615,41.6225234344775
"185",23,32.5426621214032,32.3024769131517
"186",23,44.1677334700276,40.4529084063223
"187",23,37.6539675799504,35.6725562189545
"188",23,34.8981617726758,34.7717409092564
"189",23,34.6390736615563,33.4362822632243
"190",23,41.3039336587615,44.6861099066308
"191",23,45.6378519633979,46.0587308822222
"192",23,45.163690467211,46.8284422265901
"193",23,20.1221177208689,41.7194527447643
"194",23,37.2639460729664,35.5325587188417
"195",23,18.8711768514056,45.3597791276661
"196",23,35.4921017454713,36.9162925342509
"197",23,43.4146029747899,41.3480120826533
"198",23,35.8339253516727,34.0491776305487
"199",23,21.33407129282,43.7543938730802
"200",23,47.3381437309732,49.3575395486073
"201",11,34.6414825090082,38.3452337465439
"202",11,33.4806050376474,35.7077435406499
"203",11,44.185980264809,45.3743040550605
"204",11,19.6747801640067,41.7286222477003
"205",11,19.1601148254692,39.7208948351916
"206",11,21.1264065720606,39.5237019576178
"207",11,48.2250489692914,42.9206785513798
"208",11,33.6059491223519,37.6940427501787
"209",11,30.83914202312,35.8026118040875
"210",11,22.6907199183394,10.1879913137152
"211",11,47.1565320324118,46.1819057376631
"212",11,19.4413810461824,42.0857495986747
"213",11,20.1106704398676,7.67727939037029
"214",11,32.9279553804079,33.5037561567429
"215",11,44.8818840765315,47.292407740029
"216",11,18.9068116937101,36.8245346539541
"217",11,45.526718340533,46.6194807962532
"218",11,17.2077213205024,9.24807334790567
"219",11,44.0717136852047,45.5573663381222
"220",11,35.9427499607887,33.6292015692343
"221",11,18.2561901973207,10.2829028685955
"222",11,43.6983611016183,47.9182023448337
"223",11,17.0958964995688,39.7299570452199
"224",11,44.9810616218339,43.535132663175
"225",11,32.9214085968257,32.4941237539282
"226",11,19.9788626218403,41.9905981998621
"227",11,48.2463247228006,44.9680827813243
"228",11,37.5006881295759,34.4803033613919
"229",11,19.259872638659,6.76310604608173
"230",11,44.8519807242268,48.4878681165154
"231",11,45.9280600049463,42.6960968902976
"232",11,35.8975055613253,34.5826494934173
"233",11,32.8179863667308,34.5652031253818
"234",11,22.0940896809296,35.6273495390524
"235",11,18.7880761099083,10.6360138556906
"236",11,17.2543541339991,39.2278677967847
"237",11,18.6636040341198,9.45798572154598
"238",11,48.3007086988806,45.9793650016746
"239",11,36.4184453280478,28.3967752403234
"240",11,22.8893393262314,40.9991225621303
"241",11,41.6582575068967,47.941551150231
"242",11,44.299645563522,43.3630890013559
"243",11,22.0765890299311,12.3725728010007
"244",11,37.1583557543152,36.1810133473362
"245",11,23.2763436186498,7.95642023936071
"246",11,44.3021135852456,44.0765848867087
"247",11,21.5369211333806,42.0780606381369
"248",11,46.4544599687598,44.7635605978814
"249",11,47.2043979327299,46.5661462003445
"250",11,46.0212397155765,44.0150292073042
"251",11,17.6093592260872,7.38034481244785
"252",11,20.2841798055019,9.48557906698586
"253",11,16.581590570238,9.5024633516164
"254",11,46.1277628341708,46.6375176036113
"255",11,17.9399886236965,44.5008966703505
"256",11,35.8796977145195,35.896628112998
"257",11,33.3256736227991,33.3603244382455
"258",11,15.825458278231,39.7450125814485
"259",11,18.1791362428274,11.0488489915938
"260",11,21.6520621021987,9.51201910419767
"261",11,19.458147753599,10.7925566029495
"262",11,46.6053748229212,46.7593527999043
"263",11,34.3860304325046,31.7963989774579
"264",11,20.5321674015496,40.2956723098427
"265",11,45.5863914040373,43.7449024960004
"266",11,44.5150260927923,45.6531391588913
"267",11,19.2456644985288,8.26307588085477
"268",11,23.9270919465539,8.67972322038635
"269",11,17.6032482924041,13.744060140154
"270",11,18.6459475989226,12.3560253165666
"271",11,21.3197555024451,41.3398291266939
"272",11,44.8038927919422,46.4365627936494
"273",11,46.2734609790516,47.2844596736005
"274",11,35.912781879191,32.8595796851493
"275",11,19.8158765358288,12.5677684686855
"276",11,19.7747656560361,10.9914787278752
"277",11,36.3130629184883,34.8954215804987
"278",11,18.3808343235457,12.3509133229445
"279",11,17.0552443988503,41.5412462255773
"280",11,36.3652481396105,37.4627455060741
"281",11,36.8689378567021,35.9966412831138
"282",11,36.2841918110216,31.2014159640103
"283",11,17.6061004044668,40.6092937818776
"284",11,21.4252305709218,9.85087570784288
"285",11,19.7023531754673,38.8392277889254
"286",11,20.141823137467,9.32685477731121
"287",11,18.5264332627454,38.6405970610691
"288",11,24.0456611465982,38.9947742607537
"289",11,21.447970013305,38.7180314670655
"290",11,18.9479540601408,38.7866105543614
"291",11,20.7126975084087,37.5569263989165
"292",11,44.3956237568321,48.228291213219
"293",11,22.0517946787238,38.6624550139659
"294",11,19.0872924866887,12.0996739335824
"295",11,37.9361157151331,33.9801062004214
"296",11,33.740481809538,34.3884508516463
"297",11,32.2394765704996,37.6028290219376
"298",11,34.7499198039325,35.5081245913397
"299",11,36.710294126129,36.8774556661714
"300",11,20.0523624445605,42.7844929393876
"301",16,20.2777726173655,39.7312553094758
"302",16,46.1739144781112,42.7891713079451
"303",16,35.0404165006858,35.7314588310842
"304",16,46.7713487704073,48.0719644936045
"305",16,20.5396454392229,41.5690345183688
"306",16,17.0529725123023,39.7587854470535
"307",16,19.1646496091257,41.7851486828058
"308",16,36.1786778508055,32.4310260943165
"309",16,19.1446623716697,14.7120636611287
"310",16,33.9855387806528,32.5148027358035
"311",16,37.2980764804622,33.6129338444381
"312",16,17.573970344836,10.0712749154281
"313",16,44.93365293871,47.1044314932261
"314",16,21.647049631792,12.3878101032821
"315",16,46.8970163089059,44.9301927657931
"316",16,17.7379156425977,44.3044023922984
"317",16,21.3535334633354,10.7553595558938
"318",16,32.0924312635274,37.4865735247618
"319",16,21.2612720408239,11.3475627103325
"320",16,17.2165448086773,8.87959802899393
"321",16,42.9516795669128,45.3650395150275
"322",16,46.7322214827087,43.0758795478538
"323",16,19.0551795962762,10.3848749430857
"324",16,48.2807665406446,44.4840244458051
"325",16,19.6945652284849,40.2863697360401
"326",16,46.9410755605986,45.966829361942
"327",16,23.6430777884061,36.3840854832069
"328",16,24.8771555332459,13.2370086164231
"329",16,44.6170395786224,46.94954010813
"330",16,38.5017676391518,36.6395691253967
"331",16,17.0221472285209,7.34945981229185
"332",16,37.0192352606214,35.436314561315
"333",16,47.432883052691,48.0220548658352
"334",16,44.8558107174246,46.3453424161431
"335",16,21.2965896771206,10.2093392532011
"336",16,23.0534643281408,9.81568460847899
"337",16,47.4848605469701,46.0865423092264
"338",16,18.992757913307,11.2325117857024
"339",16,20.0388936102996,9.50202638643039
"340",16,19.566956095621,8.49613918288831
"341",16,38.6383374982686,30.6023257516049
"342",16,37.4007978757155,36.2864207154877
"343",16,18.070782934254,8.88053887001593
"344",16,22.0263465721888,9.97022193570576
"345",16,46.2696816998737,49.1703522446647
"346",16,24.5056305734378,9.50004474586434
"347",16,21.7464180585055,9.08814199253094
"348",16,21.8761011945231,39.8828663020319
"349",16,22.600494205099,36.4389152084606
"350",16,44.1223156784292,47.5633065944965
"351",16,33.0407654120375,34.9559360510979
"352",16,20.2142320243759,11.1119337273946
"353",16,35.877251059723,34.5704658007005
"354",16,21.5240193093998,11.1520691605781
"355",16,20.6610572254766,8.36019199810626
"356",16,48.0558465776034,44.7081902112097
"357",16,44.9759210264865,49.6459218327587
"358",16,21.2528661068629,11.6117386725977
"359",16,22.3136576430471,43.4853237411504
"360",16,19.9893962280982,10.5288565225165
"361",16,35.3065047691684,34.9298948447751
"362",16,38.1378271712724,36.9430224936006
"363",16,20.4033462227269,9.66028407434605
"364",16,46.248686077533,39.8453808463473
"365",16,36.5896727009503,35.1373388971907
"366",16,23.0655503411173,11.9958459759343
"367",16,45.1229284248219,44.9086684083379
"368",16,46.7626350588632,45.6988932438759
"369",16,20.4064279271795,40.4827542381688
"370",16,20.6595980762707,40.6843057286553
"371",16,18.5023634437158,39.9840550926601
"372",16,34.6160346237809,36.5602419428735
"373",16,20.8153914020355,41.0131789510874
"374",16,22.9736551477282,39.8532966599976
"375",16,36.061776685054,33.2504811751983
"376",16,34.2321730846759,31.6498814463942
"377",16,43.8472639020463,48.6747753499749
"378",16,21.3487637576325,39.7554414267157
"379",16,48.4212377900936,49.0742108713025
"380",16,18.2773037670327,41.7158040616795
"381",16,19.2448513116921,37.9111320459558
"382",16,37.0645354217634,37.1809893675435
"383",16,19.1360091872402,39.9554230968471
"384",16,35.7010030652272,35.0834176270398
"385",16,21.8254583938586,38.580723497036
"386",16,32.4620756726925,33.3141990092221
"387",16,46.057560653673,44.9085546711831
"388",16,45.3338795410733,48.0407052464366
"389",16,23.6583528163593,38.8544745304428
"390",16,17.4584231216536,40.3305634629959
"391",16,45.4855035571563,46.5099498366862
"392",16,34.5742769831305,36.576427399264
"393",16,38.2933725201122,33.9664458853252
"394",16,19.3949118755528,39.2413229538939
"395",16,33.9729468415174,31.307142248998
"396",16,33.4574504963704,36.9458226104489
"397",16,19.8472452533899,41.8061062510416
"398",16,43.6771449489796,43.9357279536786
"399",16,33.0675672550932,32.002848964526
"400",16,18.1716828925688,40.1275593563246
"401",18,44.3913992042749,47.9070342125263
"402",18,20.9895172441618,9.95746234645109
"403",18,37.3793751608556,34.812066437941
"404",18,34.9469875725403,34.1763855732505
"405",18,19.4976873539737,9.28605763422065
"406",18,21.0784007897613,7.83328550794231
"407",18,37.0336089090209,32.3923136600185
"408",18,19.5913820396781,10.60314174366
"409",18,20.5718595037756,40.9992466642677
"410",18,44.9715369548387,45.7971962157251
"411",18,36.897963585205,33.1716122778254
"412",18,34.0365046741944,35.6644073279803
"413",18,22.9598815778364,39.430013523548
"414",18,20.0660188392519,10.4372756632028
"415",18,34.0144247430018,36.3676752225996
"416",18,21.0279431967608,9.62628341237616
"417",18,43.1254287879278,47.1878362066368
"418",18,23.0028017986997,37.5253277406071
"419",18,19.5202295444576,39.5421236411546
"420",18,45.0435723889011,46.0786711625613
"421",18,23.677378552561,9.26201010786978
"422",18,18.0006813644536,10.2060682796639
"423",18,47.7730104965196,44.6064938687977
"424",18,16.9421021324092,8.8174278384869
"425",18,34.4395880987118,33.4912039465672
"426",18,18.6353637881883,39.3061985066769
"427",18,19.0399338272031,9.83358734631298
"428",18,16.5636339835279,6.81385668099011
"429",18,19.0139713195626,41.5219202864085
"430",18,21.6015625711375,8.22395945952758
"431",18,46.5675703491042,44.9182810876531
"432",18,44.3580983691836,44.8046657520924
"433",18,35.4763124177006,36.7132947172502
"434",18,48.3879364975133,48.3124089061341
"435",18,23.1174129174376,41.2060548628504
"436",18,35.6950371217105,34.3048875649329
"437",18,20.2363962529062,37.3328482808622
"438",18,19.5505280786684,42.8768651816066
"439",18,42.8085627043604,42.4772239495048
"440",18,46.9483769216518,44.5616147913711
"441",18,45.3645108383141,49.2052622448578
"442",18,17.6651520689017,37.424453439086
"443",18,21.9439181535065,9.28083324723602
"444",18,30.8435614240078,33.3455300591837
"445",18,18.9174908052749,6.52124612035918
"446",18,22.1847295475374,41.9587237895637
"447",18,48.4497283933971,48.7011729519875
"448",18,20.20990098599,36.5065304511231
"449",18,21.6421497920556,39.7529450009442
"450",18,19.136880308637,42.2664947715532
"451",18,23.5534402179177,9.802184096722
"452",18,44.5070363232681,44.7726292245544
"453",18,21.0791037811723,7.3619872262456
"454",18,18.3194955815855,43.2344449821918
"455",18,45.2169583455765,44.6723313729732
"456",18,46.5262046465345,43.3264436148553
"457",18,23.56946341631,41.8981855378541
"458",18,43.0507986259074,47.2979714971817
"459",18,20.6457197156393,41.0468324405192
"460",18,47.0123054015699,44.2394252297921
"461",18,20.6299004767171,9.30031656558273
"462",18,18.3998710054416,8.89719612194909
"463",18,46.6155162976772,43.5630326576674
"464",18,47.390318207674,46.0624883784905
"465",18,17.9594701473864,43.9442782695362
"466",18,35.3272107056176,34.9606679168887
"467",18,16.7768857879355,39.9879382116632
"468",18,35.1699146687392,32.8899788537633
"469",18,20.6208850965381,14.6766795970956
"470",18,22.2764895945739,38.45578496473
"471",18,47.1296761560828,49.2088848715687
"472",18,32.3950682381346,36.4044880406834
"473",18,19.2064718863126,38.8447046431878
"474",18,31.4514618977564,33.3160194721448
"475",18,48.317418527983,46.5114648809656
"476",18,37.3997548066874,34.0041030438884
"477",18,18.1604097939764,8.26848044309059
"478",18,39.2942309016147,34.6961923595068
"479",18,20.6731519343319,8.27821880325924
"480",18,33.0448272402314,35.753494105066
"481",18,45.5796044758545,41.7850454477983
"482",18,48.4814781834223,46.5076020143654
"483",18,36.0173434613022,38.7793602587199
"484",18,21.5619392245859,39.3684331581871
"485",18,21.2903953711955,12.4230880036023
"486",18,34.8739695772118,35.4052075427053
"487",18,35.6205514270322,32.1049553591891
"488",18,19.5263939283168,42.1807485083292
"489",18,34.6865363766325,38.3382959175252
"490",18,17.2647338583997,11.1021903557012
"491",18,35.3229376084386,35.9662509102419
"492",18,17.5586905016163,5.4598210067349
"493",18,34.0345611694243,32.9771806534279
"494",18,35.341684015939,35.1370912828268
"495",18,20.5399448863684,44.64314565321
"496",18,44.8178906208778,46.34319609716
"497",18,43.1789999464867,43.7337415631329
"498",18,20.2853870216202,5.48974331334943
"499",18,36.6109131212624,36.1003308904045
"500",18,20.6418002398583,40.9931974096604
"501",14,46.3644356639549,45.3565057095628
"502",14,21.1884925276844,10.9276804075806
"503",14,33.9119139611276,36.4111789149542
"504",14,34.7611013615936,35.0835496587124
"505",14,45.6918562611222,50.311992551423
"506",14,21.0132149600178,14.4698751809032
"507",14,33.1496706113002,35.4238497827159
"508",14,44.3437055766039,46.9561164350066
"509",14,33.0018508616956,35.7253013257026
"510",14,44.7581090684123,46.9594591026419
"511",14,19.7934145169608,9.60065694543553
"512",14,45.3323913346889,49.407105496427
"513",14,37.3444326039202,35.5917988215346
"514",14,24.4021782544969,13.3876648641955
"515",14,36.3511972812856,33.2362218101405
"516",14,44.2785819074143,45.6569703233478
"517",14,16.7960023559764,5.52302469288942
"518",14,19.3949773406327,9.32803611791502
"519",14,37.2453027034213,33.3552273509649
"520",14,19.9792673444153,10.5063183805074
"521",14,36.0238745657508,35.6758964057781
"522",14,18.6280850711606,12.103465562058
"523",14,19.7300640669848,10.1864796486254
"524",14,34.9867728351015,30.5412808587033
"525",14,19.3316120571027,11.2980831666305
"526",14,21.2934222341184,41.5121666574607
"527",14,33.4611130069559,33.4372216916576
"528",14,19.2949907697412,11.4750742947628
"529",14,20.2829912439675,36.3334780047798
"530",14,24.9178646417484,39.544696691937
"531",14,21.7239896902999,9.66003160657297
"532",14,23.1324486357415,42.5623280008628
"533",14,45.8538830359502,43.7308260051319
"534",14,22.9003358451015,9.72097965064944
"535",14,19.4763248716819,9.74380551749295
"536",14,21.0825258122567,38.2570895958425
"537",14,19.3707755735913,39.8470779873233
"538",14,18.9559212484305,36.4504538703629
"539",14,54.8025902573031,43.6054443253704
"540",14,46.0070187920481,43.5898748944074
"541",14,20.6843984649608,37.7070329414018
"542",14,23.4656086564085,10.0101016989979
"543",14,21.0431993045255,6.32444489670719
"544",14,47.111208351059,48.3816056288163
"545",14,33.3477536618795,29.7172090218161
"546",14,17.2409172298161,35.9707893279286
"547",14,49.6179128129108,47.142730902328
"548",14,44.0702631554498,50.1077203925536
"549",14,23.9390431718462,37.2710233079429
"550",14,23.126715167064,9.73534281765979
"551",14,35.7218717939926,34.7030453689853
"552",14,19.3034446478989,39.9078068183287
"553",14,34.8036193493321,35.3559052938731
"554",14,21.000673492941,41.3512681210102
"555",14,23.0114472045095,36.7591106049059
"556",14,47.3651456806344,46.8409841632489
"557",14,36.8110073587371,37.2629173720553
"558",14,20.8392044840239,6.68718303568489
"559",14,17.0613204410291,9.6183289226227
"560",14,24.5656527006391,37.4256352419546
"561",14,17.1605153358709,39.3504956770513
"562",14,37.9156636091665,34.6174240402359
"563",14,46.5085366190637,46.3389425274379
"564",14,46.5603663142192,47.9998722712687
"565",14,36.9959464766715,36.04236536418
"566",14,23.4698570015753,11.015687286852
"567",14,21.7050795440309,7.83491091286686
"568",14,42.9760729276907,50.8044258970041
"569",14,35.6142294208024,34.0230183375211
"570",14,35.0789880218046,35.4662782374306
"571",14,45.0665273394407,41.0134852751087
"572",14,42.4267405980254,46.0309704571088
"573",14,36.2248092140186,37.9589894494754
"574",14,21.7167784035367,7.99613812928063
"575",14,38.3788501809709,35.940120578289
"576",14,48.8021981336471,44.9119076686745
"577",14,35.2797165742181,34.771728319189
"578",14,33.4533095753159,35.3391485633251
"579",14,19.2824100155608,40.8380373781714
"580",14,17.8286913730156,9.20807769156312
"581",14,35.0442308843925,33.8165773470778
"582",14,17.7934612010119,8.56371799005167
"583",14,48.324868879181,48.7145763266331
"584",14,21.5079025049561,42.6440524038691
"585",14,22.9463372167772,42.5634843844165
"586",14,31.6963363994069,38.6483641836107
"587",14,20.0528419095316,36.6083926484188
"588",14,16.8672300895116,41.7442960721356
"589",14,19.6485147394031,39.0401851396959
"590",14,20.5207249619867,8.27216139575895
"591",14,18.3790709599873,39.1822870098004
"592",14,44.1221234583481,46.0162146950913
"593",14,21.0709508882611,39.7825643274713
"594",14,18.9017333249593,39.4235652673874
"595",14,46.6175038121902,46.1941323378393
"596",14,45.5849099328656,46.1901159772318
"597",14,19.4722442797518,41.8511839937125
"598",14,34.6815272112317,32.1335150613979
"599",14,45.291547340057,45.7258165254109
"600",14,44.3424405060709,48.3604877857003
"601",12,23.0326470117623,11.1656650819333
"602",12,22.9291074181402,10.5932486944096
"603",12,33.5052436595372,35.5344113867616
"604",12,45.1687739372203,47.8519923980582
"605",12,20.9098036114556,41.181664474484
"606",12,36.7333250810723,36.3737673813277
"607",12,16.5638207310119,41.713138155937
"608",12,34.1407150435371,34.4511196651133
"609",12,34.1996651164935,36.7620702241425
"610",12,19.4283438727422,8.81937545391372
"611",12,18.5310494035558,6.02614153456927
"612",12,33.8446709536296,33.0353702011072
"613",12,22.3594504307344,8.29398979829393
"614",12,19.2034521363485,42.1376171637582
"615",12,47.174758489395,46.9456759335201
"616",12,18.5709248651451,43.2657680263256
"617",12,46.5085339207698,47.3543225515136
"618",12,43.7905470306918,48.925278083872
"619",12,18.0164372379548,7.98407655727206
"620",12,20.9028337460215,40.5429553016795
"621",12,17.7629226282915,14.0050478744797
"622",12,19.0575824515182,12.5658972715199
"623",12,37.1665071622548,36.9207376798348
"624",12,19.9997301265303,8.75194991436125
"625",12,32.7133478758031,37.555769354185
"626",12,19.7602861967131,37.994928313255
"627",12,18.9512887875232,12.4757125839729
"628",12,20.1101097640844,6.493652752518
"629",12,44.0005568241293,44.2289617719581
"630",12,32.8247712861888,33.0946518590457
"631",12,21.4265198213474,40.5082532397115
"632",12,37.2464504168969,36.8724105583612
"633",12,35.70594357202,33.5499515010021
"634",12,35.7631473351768,38.1199533131014
"635",12,18.3266546721003,11.0754813094367
"636",12,34.1855385289333,35.4060293700373
"637",12,20.7553313153228,40.5254917096539
"638",12,18.0953876238669,37.4995224290649
"639",12,40.2443752517616,49.8835045719193
"640",12,16.2088816592106,35.6973120038962
"641",12,48.8809218727128,43.8871182832894
"642",12,19.0206478500046,44.8119494393811
"643",12,18.2972529489911,7.50678227419982
"644",12,33.9770667761772,36.3728244161769
"645",12,22.0706129576292,9.71267428821381
"646",12,22.5402903847018,9.91208126012709
"647",12,34.9924564033468,34.6338761600122
"648",12,18.9851475232181,8.19119617640322
"649",12,47.6705134445303,49.8638839138948
"650",12,46.0357603712209,47.7147050161943
"651",12,17.846507610983,42.002043687894
"652",12,18.516245595798,6.67631907297835
"653",12,46.6015195038137,46.7878430943828
"654",12,36.1374682860271,33.902482869041
"655",12,36.7398548109518,34.7203692665453
"656",12,36.347271272074,34.6891680802761
"657",12,39.8630980711901,34.5424523859606
"658",12,35.9003826470727,36.1868052332649
"659",12,21.8665295198135,11.6608979625688
"660",12,21.9977115418339,42.6120635695722
"661",12,20.683537234111,38.549120954505
"662",12,18.6346403446871,40.7149338519994
"663",12,20.6202735627595,9.35197799970173
"664",12,45.6255619227116,49.5338127431504
"665",12,47.6931208896084,46.5214958125759
"666",12,16.7372293107958,42.9612737195914
"667",12,35.7234231588907,35.1785454067315
"668",12,20.1706553313681,40.3842105809776
"669",12,22.7086633730089,11.8010458852712
"670",12,18.3931444592252,7.01897623437263
"671",12,17.9425228298931,8.29594711692468
